REGION_BRASIL_LATAM,ANO,IDIOMA.DEL.ESTANDARIZADO.COMPLETO,IDIOMA.ESTANDARIZADO.COMPLETO,SUBCATEGORIA.DEWEY,GRUPO_EDITORIAL_COMPLETO,CANTIDAD_REGISTROS
RESTO DE LATAM,2016,ITALIANO,PORTUGUÉS,800 - LITERATURA Y RETÓRICA: GENERAL,JAGUEL EDITORES DE MENDOZA,1.0
RESTO DE LATAM,2016,ITALIANO,PORTUGUÉS,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,1.0
RESTO DE LATAM,2016,ITALIANO,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,1.0
RESTO DE LATAM,2016,JAPONES,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,ADRIANA HIDALGO EDITORA,1.0
RESTO DE LATAM,2016,JAPONES,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPO PLANETA,1.0
RESTO DE LATAM,2016,JAPONES,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,PUENTE AEREO EDICIONES,1.0
RESTO DE LATAM,2016,JAPONES,INGLÉS,800 - LITERATURA Y RETÓRICA: GENERAL,UTOPIA EDITORIAL,1.0
RESTO DE LATAM,2016,JAPONES,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,KAICRON,1.0
RESTO DE LATAM,2016,LATÍN,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,GRADIFCO,1.0
RESTO DE LATAM,2016,LATÍN,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,WINOGRAD,1.0
RESTO DE LATAM,2016,NEERLANDÉS,ALEMÁN,800 - LITERATURA Y RETÓRICA: GENERAL,EL CUENCO DE PLATA,1.0
RESTO DE LATAM,2016,NEERLANDÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,CLARIDAD,1.0
RESTO DE LATAM,2016,NEERLANDÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EDHASA,3.0
RESTO DE LATAM,2016,NEERLANDÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EDICIONES ABEND,2.0
RESTO DE LATAM,2016,NEERLANDÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EDICIONES B,1.0
RESTO DE LATAM,2016,NEERLANDÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EL CUENCO DE PLATA,1.0
RESTO DE LATAM,2016,NEERLANDÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,GARGOLA,2.0
RESTO DE LATAM,2016,NEERLANDÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,GRADIFCO,1.0
RESTO DE LATAM,2016,NEERLANDÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,LOSADA,3.0
RESTO DE LATAM,2016,NEERLANDÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,3.0
RESTO DE LATAM,2016,NEERLANDÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,PICTUS,1.0
RESTO DE LATAM,2016,NEERLANDÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,QUADRATA,1.0
RESTO DE LATAM,2016,NEERLANDÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,SERAPIS,1.0
RESTO DE LATAM,2016,NEERLANDÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,UNIVERSIDAD NACIONAL DE ENTRE RIOS. UNER,1.0
RESTO DE LATAM,2016,NEERLANDÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,UNSAMEDITA,2.0
RESTO DE LATAM,2016,NEERLANDÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,V&R,1.0
RESTO DE LATAM,2016,NEERLANDÉS,PORTUGUÉS,800 - LITERATURA Y RETÓRICA: GENERAL,CLARIDAD,1.0
RESTO DE LATAM,2016,NEERLANDÉS,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,1.0
RESTO DE LATAM,2016,NEERLANDÉS,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO,1.0
RESTO DE LATAM,2016,NORUEGO,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,GRADIFCO,1.0
RESTO DE LATAM,2016,NORUEGO,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,5.0
RESTO DE LATAM,2016,POLACO,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,DOBRA ROBOTA EDITORA,1.0
RESTO DE LATAM,2016,POLACO,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EL CUENCO DE PLATA,1.0
RESTO DE LATAM,2016,POLACO,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,1.0
RESTO DE LATAM,2016,PORTUGUÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,ADRIANA HIDALGO EDITORA,2.0
RESTO DE LATAM,2016,PORTUGUÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,BLATT & RIOS,1.0
RESTO DE LATAM,2016,PORTUGUÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,CORREGIDOR,5.0
RESTO DE LATAM,2016,PORTUGUÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,CULTURAL LIBRERA AMERICANA,1.0
RESTO DE LATAM,2016,PORTUGUÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,DAKOTA BUILDING EDITORA,1.0
RESTO DE LATAM,2016,PORTUGUÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EDHASA,2.0
RESTO DE LATAM,2016,PORTUGUÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EL CUENCO DE PLATA,1.0
RESTO DE LATAM,2016,PORTUGUÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPO PRISA,3.0
RESTO DE LATAM,2016,PORTUGUÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,IAMIQUE,2.0
RESTO DE LATAM,2016,PORTUGUÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,MOISES ROBERTO CARDENAS CHACON,1.0
RESTO DE LATAM,2016,PORTUGUÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,1.0
RESTO DE LATAM,2016,PORTUGUÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,RECOVECOS,1.0
RESTO DE LATAM,2016,PORTUGUÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,UNSAMEDITA,2.0
RESTO DE LATAM,2016,PORTUGUÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,V&R,7.0
RESTO DE LATAM,2016,PORTUGUÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,VERONICA PAOLA LOMBARDO,1.0
RESTO DE LATAM,2016,PORTUGUÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,VOX/LUX,2.0
RESTO DE LATAM,2016,PORTUGUÉS,ITALIANO,800 - LITERATURA Y RETÓRICA: GENERAL,COMO GOG Y MAGOG EDICIONES,1.0
RESTO DE LATAM,2016,PORTUGUÉS,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,NULU BONSAI EDITORA,1.0
RESTO DE LATAM,2016,RUSO,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,ANOSLUZ EDITORA,1.0
RESTO DE LATAM,2016,RUSO,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,GALERNA,1.0
RESTO DE LATAM,2016,RUSO,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,GRADIFCO,2.0
RESTO DE LATAM,2016,RUSO,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,LOSADA,1.0
RESTO DE LATAM,2016,RUSO,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,MAIMARA LIBROS,1.0
RESTO DE LATAM,2016,RUSO,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,2.0
RESTO DE LATAM,2016,RUSO,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,QUADRATA,1.0
RESTO DE LATAM,2016,RUSO,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,TRES EN LINEA,1.0
RESTO DE LATAM,2016,RUSO,ITALIANO,800 - LITERATURA Y RETÓRICA: GENERAL,MARDULCE,1.0
RESTO DE LATAM,2016,RUSO,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,ANOSLUZ EDITORA,1.0
RESTO DE LATAM,2016,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,EL ATENEO,1.0
RESTO DE LATAM,2016,SUECO,CEBUANO,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,1.0
RESTO DE LATAM,2016,SUECO,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPO PLANETA,1.0
RESTO DE LATAM,2016,SUECO,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,1.0
RESTO DE LATAM,2017,ARABE,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,LOSADA,1.0
RESTO DE LATAM,2017,CATALÁN,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EDHASA,1.0
RESTO DE LATAM,2017,CATALÁN,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPO PLANETA,1.0
RESTO DE LATAM,2017,CHINO,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,ADRIANA HIDALGO EDITORA,1.0
RESTO DE LATAM,2017,CHINO,NEERLANDÉS,800 - LITERATURA Y RETÓRICA: GENERAL,IMAGINANTE,1.0
RESTO DE LATAM,2017,DANÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,LOSADA,1.0
RESTO DE LATAM,2017,DANÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,PICTUS,2.0
RESTO DE LATAM,2017,ESL,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,CENTRO DE INVESTIGACION Y DIFUSION DE LA CULTURA SEFARDI,1.0
RESTO DE LATAM,2017,ESL,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EGODOT ARGENTINA,1.0
RESTO DE LATAM,2017,ESL,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EL ATENEO,1.0
RESTO DE LATAM,2017,ESL,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,ETERNA CADENCIA,2.0
RESTO DE LATAM,2017,ESL,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPO PLANETA,1.0
RESTO DE LATAM,2017,ESL,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,LA MARCA EDITORA,1.0
RESTO DE LATAM,2017,ESL,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,LILIANA BIANCO,1.0
RESTO DE LATAM,2017,ESL,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,LUCAS MIGUEL ALONSO AMORIN,1.0
RESTO DE LATAM,2017,ESL,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,2.0
RESTO DE LATAM,2017,ESL,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,RBA,1.0
RESTO DE LATAM,2017,ESL,INGLÉS,800 - LITERATURA Y RETÓRICA: GENERAL,ANDREA VERONICA LUNA,1.0
RESTO DE LATAM,2017,ESL,INGLÉS,800 - LITERATURA Y RETÓRICA: GENERAL,EL ABUELO PABLO,1.0
RESTO DE LATAM,2017,ESL,INGLÉS,800 - LITERATURA Y RETÓRICA: GENERAL,GONZALO ERNESTO VINIEGRA,1.0
RESTO DE LATAM,2017,ESL,INGLÉS,800 - LITERATURA Y RETÓRICA: GENERAL,KEL,7.0
RESTO DE LATAM,2017,ESL,INGLÉS,800 - LITERATURA Y RETÓRICA: GENERAL,LENDNER EBOOKS,1.0
RESTO DE LATAM,2017,ESL,INGLÉS,800 - LITERATURA Y RETÓRICA: GENERAL,LUMINIAS,2.0
RESTO DE LATAM,2017,ESL,INGLÉS,800 - LITERATURA Y RETÓRICA: GENERAL,MARIO RAMON SPINETTA,2.0
RESTO DE LATAM,2017,ESL,ITALIANO,800 - LITERATURA Y RETÓRICA: GENERAL,FABIAN ALBERTO LUCERO,1.0
RESTO DE LATAM,2017,ESL,ITALIANO,800 - LITERATURA Y RETÓRICA: GENERAL,MUCHAS NUECES,1.0
RESTO DE LATAM,2017,ESL,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,CASA DE PAPEL,1.0
RESTO DE LATAM,2017,ESL,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,LUMINIAS,1.0
RESTO DE LATAM,2017,ESL / SAN /,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,COLIHUE 950-563,1.0
RESTO DE LATAM,2017,FINLANDÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,DEL NUEVO EXTREMO,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,ADRIANA HIDALGO EDITORA,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,ALCION EDITORA,3.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,BOTELLA AL MAR,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,BUENOS AIRES POETRY,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,CARLOS EUGENIO SURGHI,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,CATAPULTA,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,COLIHUE 950-563,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,DE LA FLOR,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,DEDALUS,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,DOCE 25,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EDHASA,2.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EDUARDO SERGIO KUPCHIK,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EL ATENEO,2.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EL CUENCO DE PLATA,5.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,ETERNA CADENCIA,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,FONDO DE CULTURA ECONOMICA MEXICO,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,GARGOLA,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,GRADIFCO,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPAL,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,HOLTZBRINCK,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,INSULA,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,INTERZONA EDITORA,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,LA MARCA EDITORA,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,LIBROS DEL ZORZAL,3.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,LOSADA,3.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,MARDULCE,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,MARIA HAYDEE VALLE,1.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,MILENA PARIS,3.0
RESTO DE LATAM,2017,FRANCÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,6.0
RESTO DE LATAM,2017,FRANCÉS,ITALIANO,800 - LITERATURA Y RETÓRICA: GENERAL,ETERNA CADENCIA,2.0
RESTO DE LATAM,2017,FRANCÉS,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,ARTES DEL SUR,1.0
RESTO DE LATAM,2017,FRANCÉS,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,DOCE 25,1.0
RESTO DE LATAM,2017,FRANCÉS,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,KEREN BENOLIEL,1.0
RESTO DE LATAM,2017,FRANCÉS,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,LEVIATAN,1.0
RESTO DE LATAM,2017,FRANCÉS,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,MARDULCE,1.0
RESTO DE LATAM,2017,FRANCÉS,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,2.0
RESTO DE LATAM,2017,HEBREO,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPAL,1.0
RESTO DE LATAM,2017,INGLÉS,ALEMÁN,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPO PLANETA,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,!ACHIS!,3.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,ANDROMEDA,2.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,ANTROPOSOFICA,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,ARTE A BABOR,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,ASOCIACION CASA EDITORA SUDAMERICANA,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,AUDISEA,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,BARENHAUS,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,BEEME,2.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,BLATT & RIOS,3.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,BUENOS AIRES POETRY,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,CORREGIDOR,2.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,DEL NUEVO EXTREMO,11.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EDHASA,5.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EDICIONES ASSISI,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EGODOT ARGENTINA,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EL ATENEO,10.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EL CUENCO DE PLATA,2.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,EL HILO DE ARIADNA,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,ERNESTO CARLOS VALLHONRAT,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,ETERNA CADENCIA,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,FIORDO,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,GARGOLA,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,GRADIFCO,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPAL,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPO PLANETA,26.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPO SM,11.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,HERNAN GREGORIO OJEDA,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,HOLTZBRINCK,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,INTERZONA EDITORA,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,JEREZ EDITORES,7.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,LA BESTIA EQUILATERA,3.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,LA BRUJITA DE PAPEL,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,LA CEBRA,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,LA MARCA EDITORA,2.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,LETRA IMPRESA GRUPO EDITOR,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,LEVIATAN,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,LOSADA,4.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,MARDULCE,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,MARTIN,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,NAHUEL CERRUTTI CAROL EDITOR,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,NUMERAL,8.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,PABLO JUAN BAGNATO,2.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,101.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,PENIEL,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,PICTUS,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,POSTALES JAPONESAS EDITORA,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,RBA,30.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,RBA MOLINO,5.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,SCHOOL FUN,2.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,SIGILO,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,SILVIA JAVIERA GUTIERREZ GOMEZ,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,TOMAS DOUGLAS MAVER,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,UNIVERSIDAD NACIONAL DE ENTRE RIOS. UNER,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO,1.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,V&R,60.0
RESTO DE LATAM,2017,INGLÉS,ESPAÑOL,800 - LITERATURA Y RETÓRICA: GENERAL,VORIA STEFANOVSKY EDITORES,3.0
RESTO DE LATAM,2017,INGLÉS,ESPERANTO,800 - LITERATURA Y RETÓRICA: GENERAL,RBA,1.0
RESTO DE LATAM,2017,INGLÉS,FRANCÉS,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPO PLANETA,1.0
RESTO DE LATAM,2017,INGLÉS,FRANCÉS,800 - LITERATURA Y RETÓRICA: GENERAL,JEREZ EDITORES,1.0
RESTO DE LATAM,2017,INGLÉS,ITALIANO,800 - LITERATURA Y RETÓRICA: GENERAL,EDHASA,1.0
